id,title,text,level1_family,subtype,key_clues,numbers_present,integrality_implied,source_url,bin_capacity,capacity,num_constraints,num_customers,num_facilities,num_items,num_jobs,num_machines,num_sinks,num_sources,size,source_type
lpwp/prob_153,LPWP prob_153,"A soda company sends bottles of their soda to stores around the city in old and new vans. An old van can take 100 soda bottles while a new van can take 80 soda bottles. An old van produces 50 units of pollution while a new van only produces 30 units of pollution. The company needs to send at least 5000 bottles. In addition, at most 30 new vans can be used. How many of each van should be used to minimize the total amount of pollution produced?",production_planning,production_planning,produce minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_154,LPWP prob_154,"A lawn mowing service provides neighborhood services using small teams and large teams. A small team requires 3 employees and can mow 50 sq ft of lawn. A large team requires 5 employees and can mow 80 sq ft of lawn. The company has 150 employees available. Because most people have smaller lawns in the city, the number of small teams must be at least 3 times as much as the number of large teams. In addition, to make sure the company can meet all demands, there has to be at least 6 large teams and at least 10 small teams. How many of each team type should be used to maximize the amount of lawn that can be mowed?",scheduling,scheduling,demand maximize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_155,LPWP prob_155,"An aquarium does shows using otters and dolphins. An otter will do 3 tricks at a time and requires 3 treats to do so. A dolphin will do 1 trick at a time and requires 5 treats to do so. Since dolphins are more popular, at least 10 dolphins must be used and at most 30% of the performers can be otters. If the aquarium only has 200 treats available, maximize the total number of tricks that can be preformed.",scheduling,scheduling,maximize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_156,LPWP prob_156,"A shoe company supplies shoes to stores via vans and trucks. A van can transport 50 pairs of shoes while a truck can transport 100 pairs of shoes. The company must supply a minimum of 2000 pairs of shoes around the city. Since most stores are small, the number of trucks used cannot exceed the number of vans used.  Find the minimum number of vans that can be used?",transportation,transportation,transport supply,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_157,LPWP prob_157,"An oil and gas company is sending their oil to the port using containers and trucks. A container can hold 30 units of oil while a truck can hold 40 units of oil. Due to government restrictions, the number of trucks used has to at most half the number of containers used. If at least 2000 units of oil need to be sent to the port and at least 15 containers need to be used, minimize the total number of containers and trucks needed.",transportation,transportation,minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_158,LPWP prob_158,"A school is organizing a field trip to a science center and wants to hire small buses and large buses. A small bus can carry 20 students while a large bus can carry 50 students.  The school needs to provide transportation for at least 500 students.  In addition, since the parking lot is rather small, a maximum of 20% of the buses can be large buses. How many of each type of bus should be hired to minimize the total number of buses?",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_159,LPWP prob_159,"A meat shop ships their burger patties using refrigerated trucks and vans. Each truck can take 1000 patties at a cost of $300 per trip. Each van can take 500 patties at a cost of $100 per trip. Because the trucks have difficulty moving around in the city, the number of trucks must not exceed the number of vans. The meat shop has to ship at least 50000 patties and they have a budget of $12500. How should they plan their shipment to minimize the total number of trips?",transportation,transportation,budget minimize cost ship,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_16,LPWP prob_16,"A company is deciding where to promote their product. Some options include z-tube, soorchle engine, and wassa advertisements. The cost for each option and the number of viewers they each attract is given. On z-tube, each ad costs $1000 and attracts 400,000 viewers. On soorchle, each ad costs $200 and attracts 5,000 viewers. On wassa, each ad costs $100 and attracts 3,000 viewers. Soorchle limits the number of advertisements from a single company to fifteen. Moreover, in order to balance the advertising among the three types of media, at most a third of the total number of advertisements should occur on wassa. And at least 5% should occur on z-tube. The weekly advertising budget is $10000. How many advertisements should be run in each of the three types of media to maximize the total audience?",optimization,linear_programming,maximize budget cost,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_160,LPWP prob_160,"A florist transports his flowers to stores in small bouquets and large bouquets. A small bouquet has 5 flowers while a large bouquet has 10 flowers. The florist can transport at most 80 small bouquets and 50 large bouquets. In total, he can transport at most 70 bouquets and he must transport at least 20 large bouquets. Since small bouquets are more popular, he must transport at least twice as many small bouquets as large bouquets. How many of each bouquet should he transport to maximize the total number of flowers that reach the stores?",transportation,transportation,maximize transport,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_161,LPWP prob_161,"A toy store decides to deliver gifts using two shipping companies, a new one and an old one. The new company can deliver 50 gifts per trip while the old company can deliver 70 gifts per trip. The new company uses 30 liters of diesel per trip while the old company uses 40 liters of diesel per trip. The toy store needs to deliver at least 1000 gifts. There can be at most 15 trips made by the new company. In order to make sure that the old company does not go out of business, at least 40% of all trips must be made by the old company. How many trips should each company make to minimize the total amount of diesel used?",transportation,transportation,minimize ship,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_162,LPWP prob_162,"A zoo needs to transport their monkeys to the vet either by bus or by car. A bus can transport 20 monkeys per trip and takes 30 minutes. A car can transport 6 monkeys per trip and takes 15 minutes. There can be at most 10 bus trips. In addition, since the monkeys get aggressive when there are too many in one place at least 60% of the trips should be by car. If the zoo needs to transport 300 monkeys, how many trips of each should be done to minimize the total time required to transport the monkeys?",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_163,LPWP prob_163,A farmer decides to move his cows to a nearby farm using helicopters and trucks. A helicopter can take 3 cows per trip and creates 5 units of pollution. A truck can take 7 cows per trip and creates 10 units of pollution. The farmer needs to transport 80 cows and he only has enough money for at most 8 truck trips. How many of each type of trip should be taken to minimize the total amount of pollution produced?,transportation,transportation,produce transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_164,LPWP prob_164,"A sand company delivers sand for playgrounds in small and large containers. A small container requires 1 person to unload and can hold 20 units of sand. A large container requires 3 people to unload and can hold 50 units of sand. Since most playgrounds are small, the number of small containers used must be thrice the number of large containers used. In addition, there must be at least 5 small containers and 3 large containers used. If the company has 100 people available, maximize the amount of sand that they can deliver.",transportation,transportation,maximize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_165,LPWP prob_165,"A meal service company delivers meals to customers either on electric bikes or scooters. A bike can hold 8 meals and requires 3 units of charge. A scooter can hold 5 meals and requires 2 units of charge. Since the city is more friendly towards scooters, at most 30% of the electric vehicles can be bikes and at least 20 scooters must be used. If the company only has 200 units of charge available, how many of each vehicle should be used to maximize the number of meals that can be delivered?",transportation,transportation,maximize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_166,LPWP prob_166,"A car manufacturer ships their cars on large and small planes. A large plane can carry 30 cars while a small plane can carry 10 cars. Since large planes cause more pollution, the number of large planes must be less than the number of small planes. If the manufacturer wants to deliver at least 300 cars, find the minimum number of planes that can be used.",transportation,transportation,manufacture ship,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_167,LPWP prob_167,"A mine sends ore to the surface in small and large wagons. A small wagon hold 20 units of ore while a large wagon holds 50 units of ore. To avoid taking up too much space on the ramps, the number of small wagons must be at least twice as much as the number or large wagons. In addition, at least 10 large wagons must be used. If 2000 units of ore need to taken to the surface, minimize the total number of wagons needed.",production_planning,production_planning,minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_168,LPWP prob_168,"A theme park transports its visitors around the park either by scooter or rickshaw. A scooter can carry 2 people while a rickshaw can carry 3 people. To avoid excessive pollution, at most 40% of the vehicles used can be rickshaws. If the park needs to transport at least 300 visitors, minimize the total number of scooters used.",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_169,LPWP prob_169,"A company in the middle east delivers their packages to customers on camels and horses. A camel can carry 50 packages while a horse can carry 60 packages. A camel requires 20 units of food while a horse requires 30 units of food. The company needs to deliver at least 1000 packages and they have 450 units of food available. Since horses are not as suited for the hot climate, the number of horses cannot exceed the number of camels. How many of each animal should be used to minimize the total number of animals?",transportation,transportation,minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_17,LPWP prob_17,"A chair produced by Elm Furniture yields a profit of $43, while every dresser yields a $52 profit. Each week, 17 gallons of stain and 11 lengths of oak wood are available. Each chair requires 1.4 gallons of stain and 2 lengths of oak wood, while each dresser requires 1.1 gallons of stain and 3 lengths of oak wood. Determine the maximum profit.",production_planning,production_planning,produce profit,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_170,LPWP prob_170,"A snack exporter sends snacks to his customer in small and large suitcases. A small suitcase can hold 50 snacks while a large suitcase can hold 80 snacks. Most customer prefer small suitcases, and so at least twice as many small suitcases must be used as large suitcases. The exporter has available at most 70 small suitcases and 50 large suitcases. If he must send at least 15 large suitcases and can send  at most 70 suitcases in total, how many of each should he send to maximize the total number of snacks that can be delivered?",transportation,transportation,maximize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_171,LPWP prob_171,"A mail delivery service in an island village delivers mail by regular and speed boats. A regular boat can carry 20 pieces of mail per trip and uses 10 liters of gas. A speed boat can carry 30 pieces of mail per trip and uses 20 liters of gas. There can be at most 20 regular boat trips. Since customers want their mail as fast as possible, at least 50% of the trips must be made by speed boats. If the service needs to deliver 1000 pieces of mail, how many trips of each should be made to minimize the total amount of gas consumed?",transportation,transportation,minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_172,LPWP prob_172,"A chicken farmer has sold his chicken and they need to be transported either by bus or by car. A bus can take 100 chicken and takes 2 hours per trip. A car can take 40 chicken and takes 1.5 hours per trip. There can be at most 10 bus trips and at least 60% of the trips must be by car. If the farmer needs to transport 1200 chicken, how many trips of each should be done to minimize the total time needed to transport the chicken?",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_173,LPWP prob_173,"Children can go to school either by van or by minibus. A van can take 6 kids and produces 7 units of pollution. A minibus can take 10 kids and produced 10 units of pollution. There are at least 150 kids than need to go to school and at most 10 minibuses can be used. In addition, the number of vans used must exceed the number of minibuses. How many of each should be used to minimize the total amount of pollution produced?",production_planning,production_planning,produce minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_174,LPWP prob_174,"A recycling company collects recycling from neighborhoods using small and large bins. A small bin requires 2 workers while a large bin requires 5 workers. A small bin can hold 25 units of recycling material and a large bin can hold 60 units of recycling material. The company has available 100 workers. Because most people don't recycle, the number of small bins must be three times the number of large bins. In addition, there must be at least 10 small bins and 4 large bins. How many of each bin type should be used to maximize the total amount of recycling material that can be collected?",scheduling,scheduling,maximize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_175,LPWP prob_175,"A toy store hires seasonal and full-time volunteers to deliver gifts and gives them points for service. A seasonal volunteer can deliver 5 gifts and gets 2 points. A full-time volunteer can deliver 8 gifts and gets 5 points. The store can only give out 200 points. In addition, a maximum of 30% of the volunteers can be seasonal and at least 10 must be full-time. How many of each volunteer is needed to maximize the total number of gifts that can be delivered?",transportation,transportation,maximize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_176,LPWP prob_176,"A jam company sends its product out in small and large jars. A small jar can hold 50 ml of jam while a large jar can hold 200 ml of jam. Most store prefer the smaller size and so the number of large jars cannot exceed the number of small jars. If the company wants to ship at least 100000 ml of jam, find the minimum number of jars that can be used.",transportation,transportation,ship,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_177,LPWP prob_177,"A corn farmer sends his corn to the city by either tractor or car.  A tractor can carry 40 kg of corn while a car can carry 20 kg of corn. Since tractors are very slow, the number of cars used has to be at least twice the number of tractors used. If at least 500 kg of corn need to be sent to the city, minimize the total number of tractors and cars needed.",optimization,linear_programming,minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_178,LPWP prob_178,"A village hosts a banquet and provides bike and car transportation for everyone. A bike can take 3 people while a car can take 5 people. Since cars are more expensive, at most 40% of the vehicles can be cars. If the village needs to transport at least 500 people, how many of each vehicle should be used to minimize the total number of bikes needed?",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_179,LPWP prob_179,"An industrial tire company delivers large tires for equipment to remote engineering sites either by cargo planes or ultrawide trucks. Each cargo plane can transport 10 tires per trip and costs $1000. Each ultrawide truck can transport 6 tires per trip and costs $700. The company needs to transport at least 200 tires and has available $22000. Because most remote sites don't have proper airports, the number of plane trips cannot exceed the number of ultrawide truck trips. How many trips of each should be done to minimize the total number of trips?",transportation,transportation,transport minimize cost,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_18,LPWP prob_18,"A farmer wants to mix his animal feeds, Feed A and Feed B, in such a way that the mixture will contain a minimum of 30 units of protein and 50 units of fat. Feed A costs $100 per kilogram and contains 10 units of protein and 8 units of fat. Feed B costs $80 per kilogram and contains 7 units of protein and 15 units of fat. Determine the minimum cost of the mixture.",production_planning,blending,cost mix,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_180,LPWP prob_180,"A water salesman collects water from a glacier and transports it in either small or large kegs. A small keg can hold 40 liters of water while a large keg can hold 100 liters of water. The salesman has available at most 30 small kegs and 10 large kegs. Since small kegs are easier to carry, at least twice as may small kegs must be used than large kegs. If he can transport at most 25 kegs total and at least 5 kegs must be large, how many of each should he use to maximize the total amount of glacial water he can transport?",transportation,transportation,maximize transport,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_181,LPWP prob_181,"A tropical city full of islands sends mail either by submarine or by boat. A submarine can carry 100 pieces of mail per trip and uses 30 liters of gas. A boat can carry 80 pieces of mail per trip and uses 25 liters of gas. There can be at most 6 submarine trips and a minimum of 50% of the trips must be by boat. If the city needs to transport at least 1000 pieces of mail, how many of each transportation should they use to minimize the total amount of gas used?",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_182,LPWP prob_182,"The weather is freezing and the fish in the pond need to be transported either by helicopter or car. A helicopter can take 30 fish per trip and takes 40 minutes. A car can take 20 fish per trip and takes 30 minutes. Since helicopter trips are expensive, there can be at most 5 helicopter trips. In addition, at least 60% of the trips should be by car. If at least 300 fish need to transported, how many of each trip should be taken to minimize the total time needed?",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_183,LPWP prob_183,A tourist spot in the mountains allows visitors to travel to the top either by hot-air balloon or gondola lift. A hot air balloon can carry 4 visitors while a gondola lift can carry 6 visitors. Each hot air balloon produces 10 units of pollution while each gondola lift produces 15 units of pollution. There can be at most 10 hot-air balloon rides and at least 70 visitors need to be transported. How many of each type of transport method should be taken to minimize the total pollution produced?,transportation,transportation,produce transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_184,LPWP prob_184,"A factory transports rice to the city in horse-drawn carts that are either medium or large size. A medium sized cart requires 2 horses and can carry 30 kg of rice. A large sized cart requires 4 horses and can carry 70 kg of rice.  The factory has 60 horses available. Because the horses don't get along well, the number of medium sized carts must be three times the number of large sized carts. In addition, there must be at least 5 medium sized carts and at least 5 large sized carts. How many of each cart size should be used to maximize the amount of rice that can be transported?",transportation,transportation,maximize transport,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_185,LPWP prob_185,"A dog school trains labradors and golden retrievers to deliver newspaper. A labrador can deliver 7 newspapers at a time and requires 5 small bone treats for service. A golden retriever can deliver 10 newspapers at a time and requires 6 small bone treats per service. The school only has 1500 small bone treats available. In addition, at least 50 golden retrievers must be used and at most 60% of the dogs can be labradors. How many of each dog should be used to maximize the number of newspapers that can be delivered?",transportation,transportation,maximize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_186,LPWP prob_186,"A construction company in the tropics uses cows and elephants to carry bricks. A cow can carry 20 bricks on its back while an elephant can carry 50 bricks on its back. To avoid having elephants create too much traffic, the number of elephant cannot exceed the number of cows. In addition, there can be at most twice the number of cows as elephants. If the company needs to transport at least 1000 bricks, find the minimum number of animals, cows and elephants, that can be used..",transportation,transportation,transport,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_187,LPWP prob_187,"A farmer on an island sends corn to the main land either by ferry or light rail. Each ferry trip can take 20 boxes of corn while each light rail trip can take 15 boxes of corn. Since ferry trips are slow, the number of light rail trip has to be at least 4 times the number of ferry trips. If the farmer wants to send at least 500 boxes of corn, minimize the total number of trips of either type needed.",scheduling,scheduling,minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_188,LPWP prob_188,"A factory provides rides for its employees in either taxis or company cars. Each taxi ride can take 2 employees while each company car ride can take 3 employees. Since buying and maintaining cars is expensive, at most 60% of the rides can be company car rides. However, there has to be at least 30 company car rides. If the company needs to transport at least 500 employees, how many rides of each should be done to minimize the total number of taxi rides.",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_189,LPWP prob_189,"A chemical company is transporting their hydrogen using two different methods, high pressure tube trailers and liquefied hydrogen tankers. The first method is a high-pressure tube trailer which can transport 50 cubic meters each per trip at a cost of $500. The second method is using liquefied hydrogen tankers which can transport 30 cubic meters each per trip at a cost of $200. The company needs to transport at least 1000 cubic meters of hydrogen and they have budget of $3750 available. In addition, the number of transports done by the high pressure tube trailer method has to be less than the number of transports done by the liquefied hydrogen tanker method. How many of each transportation method should they use to minimize the total number of trips?",transportation,transportation,transport budget minimize cost,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_19,LPWP prob_19,"An artisan makes two types of terracotta jars: a thin jar and a stubby jar. Each thin jar requires 50 minutes of shaping time and 90 minutes of baking time. Each stubby jar requires 30 minutes of shaping time and 150 minutes of baking time. Per week, there are 3000 minutes available for shaping and 4000 minutes available for baking. The profit per thin jar is $5 and the profit per stubby jar is $9. How many jars of each type should the artisan make to maximize profit?",scheduling,scheduling,maximize profit,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_190,LPWP prob_190,"A grape farmer transports his grapes in either small crates or large crates. A small crate can take 200 grapes while a large crate can take 500.  Because his customers prefer smaller crates, at least 3 times as many small crates must be used than large crates. The farmer has available at most 100 small crates and at most 50 large crates. In addition, his truck can take at most 60 crates total and he must use at least 10 large crates. How many of each crate should he use to maximize the total number of grapes he can transport?",transportation,transportation,maximize transport,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_191,LPWP prob_191,"A shipping company need to transport packages by either truck or car. A truck can transport 50 packages per trip while a car can transport 30 packages per trip. In addition, a truck uses 20 liters of gas per trip while a car uses 15 liters of gas per trip. There can be at most 5 truck trips made and at least 30% of all the trips must be made by car. The company needs to transport at least 500 packages. How many of each transportation should they use to minimize the total amount of gas consumed?",transportation,transportation,transport minimize ship,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_192,LPWP prob_192,"There has been a horrible accident and patients need to be taken to the hospital by either a helicopter or bus. A helicopter can transport 5 patients per trip and takes 1 hour. On the other hand, a bus can transport 8 patients per trip and takes 3 hours. At least 120 patients need to be transported and at least 30% of the trips should be by helicopter. In addition, there can be at most 10 bus trips. How should the patients be taken to minimize the total time to transport the patients?",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_193,LPWP prob_193,"Employees have the option of car-pooling to work or taking the company bus. A car can take 4 employees and produces 10 units of pollution, while a bus can take 20 employees and produces 30 units of pollution. At least 300 employees need to be transported and at most 4 buses can be used. How many of each type of transport should be taken to minimize the total pollution produced.",transportation,transportation,produce transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_194,LPWP prob_194,"A snow removal company removes snow from neighborhoods using small trucks and large trucks. A small truck requires 2 people to shovel the snow and can carry 30 units of snow. A large truck require 4 people to shovel the snow and car carry 50 units of snow. The company has available 30 people. In addition, because some neighbourhood don’t allow big trucks, at least 10 trucks must be small. There must be at least 3 large trucks as well and the number of small trucks must be twice as much as the number of large trucks. How many of each truck should be used to maximize the total amount of snow that can be transported?",transportation,transportation,maximize transport,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_195,LPWP prob_195,"A magic school sends letters to student either by carrier pigeons or owls. A carrier pigeon can carry two letters at a time and requires 3 treats for service. An owl can carry 5 letters at a time and requires 5 treats for service.  At most 40% of the birds can be owls. In addition, the school only has 1000 treats available and at least 20 carrier pigeons must be uses. How many of each bird can be used to maximize the total number of letters that can be sent.",scheduling,scheduling,maximize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_196,LPWP prob_196,"An international shipping company uses large and small ships to transport containers around the world. A large ship can carry 500 containers while a small ship can carry 200 containers. Because most ports are small, the number of large ships cannot exceed the number of small ships. If the company is under contract needs to transport at least 3000 containers, find the minimum number of ships that can be used.",transportation,transportation,transport ship,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_197,LPWP prob_197,"A large fishing boat sends fish back to shore either by small canoes or smaller diesel boats. A canoe can carry back 10 fish while a small diesel boat can carry back 15 fish. In order to follow environmental rules, the number of small canoes used has to be at least 3 times as many as the number of diesel boats uses. If  at least 1000 fish need to be transported to shore, minimize the total number of canoes and diesel boats needed.",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_198,LPWP prob_198,"A volunteer organization transports voters to the polls on Election Day either by vans or cars. They have vans which can carry 6 people and cars which can carry 3 people.  They need to transport at least 200 voters to the polls. In addition, at most 30% of the vehicles can be vans. How many of each vehicle should be used to minimize the total number of cars used?",transportation,transportation,transport minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_199,LPWP prob_199,"A car manufacturing company makes hamburgers and chicken wraps for workers. They need to ensure workers get at least 2200 calories, 50 grams of protein, and 70 grams of carbs. One hamburger costs $6.5 and contains 800 calories, 19 grams of protein, and 20 grams of carbs. One chicken wrap costs $4 and contains 450 calories, 12 grams of protein, and 10 grams of carbs. What is the minimum cost diet that the company can provide for its workers?",production_planning,blending,cost,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_2,LPWP prob_2,"An accounting firm has senior accountants earning $3000 per week and junior accountants earning $1000 per week. The contracts with companies to provide accounting services require at least 100 accountants, of whom at least 5 must be senior accountants. To make sure there is enough experience on the accounting team, the number of senior accountants should be at least a third of the number to junior accountants. The firm wants to keep the weekly wage bill below $150000. Formulate an LP to minimize the wage bill.",optimization,linear_programming,minimize,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_20,LPWP prob_20,"A grocery store wants to liquidate its stock of 10 apples, 20 bananas, and 80 grapes. Given past experience, the store knows that they can propose a banana-haters package with 6 apples and 30 grapes and that this package will bring a profit of six euros. Similarly, they can prepare a combo package with 5 apples, 6 bananas, and 20 grapes, yielding a profit of seven euros. They know they can sell any quantity of these two packages within the availability of its stock. What quantity of each package, banana-haters packages and combo packages, should the store prepare to maximize net profit?",financial,portfolio_optimization,maximize profit,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_200,LPWP prob_200,"A meat processing plant uses two machines, a meat slicer and a meat packer, to make their hams and pork ribs. To produce one batch of hams requires 4 hours on the meat slicer and 2.5 hours on the meat packer. To produce one batch of pork ribs requires 2 hours on the meat slicer and 3.5 hours on the meat packer. Each machine runs for at most 4000 hours per year. If the profit per batch of hams is $150 and the profit per batch of pork ribs is $300, how many batches of each should be made to maximize profit?",scheduling,scheduling,produce maximize profit,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_201,LPWP prob_201,"An appliance company sells and installs refrigerators and stoves. Each refrigerator takes 60 minutes of mover time and 20 minutes of setup time. Each stove takes 45 minutes of mover time and 25 minutes of setup time. The company has available 20000 minutes of mover time and 13000 minutes of setup time. If the profit per refrigerator is $400 and the profit per stove is $260, how many of each should they sell in order to maximize profit?",scheduling,scheduling,maximize profit,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_202,LPWP prob_202,"An office company makes desks and drawers. Each desk requires 40 minutes of assembly and 20 minutes of sanding. Each drawer requires 30 minutes of assembly and 10 minutes of sanding. The company has available 4000 minutes for assembly and 3500 minutes for sanding. If the profit per desk is $100 and the profit per drawer is $90, how many of each should the company make to maximize profit?",optimization,linear_programming,maximize profit,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_203,LPWP prob_203,"A milk tea shop owner would like to sell two different milk teas: black milk tea and matcha milk tea. Each contains both milk and honey. A bottle of black milk tea contains 600 grams of milk and 10 grams of honey, whereas a bottle of matcha milk tea contains 525 grams of milk and 5 grams of honey. The profit from each bottle of black milk tea sold is $7.5 and the profit from each bottle of matcha milk tea sold is $5. If his total production must not exceed his available stock of 30000 grams of milk and 500 grams of honey, how many bottles of each type of milk tea should be made to maximize profits?",financial,portfolio_optimization,maximize profit,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_204,LPWP prob_204,A young boy is trying to grow taller by drinking milk and eating vegetables. He wants to get a minimum of 100 units of calcium and 50 units of iron per day. A glass of milk costs $1 and contains 40 units of calcium and 25 units of iron. A plate of vegetables costs $2 and contains 15 units of calcium and 30 units of iron. How many of each should he consume to minimize his cost?,production_planning,production_planning,minimize cost,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_205,LPWP prob_205,Bob wants to design a diet consisting of protein bars and noodles. Assume that each serving of noodles costs $5 and contains 600 calories and 1.5 grams of protein. Assume that each serving of protein bar costs $2.5 and contains 250 calories and 5 grams of protein. He's interested in spending as little money as possible but he wants to ensure that his meals have at least 2000 calories and at least 16 grams of protein per day. Formulate a linear programming problem that will help minimize the cost of the diet.,production_planning,blending,minimize cost,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_206,LPWP prob_206,A toy store sells plush toys and dolls. Each plush toy costs the store $3 and each doll costs the store $2. The store owner can spend at most $700 on inventory. Each plush toy is then sold for a profit of $4 while each doll is sold for a profit of $2. The owner estimates that at least 90 plush toys but at most 190 plush toys are sold each month. He also estimates that the number of dolls sold is at most twice the amount of plush toys sold. How many of each should be bought and sold to maximize profit?,optimization,linear_programming,maximize profit cost,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
lpwp/prob_207,LPWP prob_207,"Forest Paper makes two types of products: graph paper and music paper. Each type of paper requires the use of two machines, a printing machine and a scanning machine. It takes 3 minutes on the printing machine and 5.5 minutes on the scanning machine to make a ream of graph paper. On the other hand, it takes 1.5 minutes on the printing machine and 3 minutes on the scanning machine to make a ream of music paper. Each machine is available for a maximum of 350 minutes per day. The company sells a package of graph paper at a profit of $4 and a package of music paper at a profit of $2.5. The company can sell all the paper it makes. How many reams of each type should the company produce in a day in order to maximize profit? What is that profit?",scheduling,scheduling,produce maximize profit,yes,no,Chain-of-Experts/LPWP,,,,,,,,,,,,LPWP
